Resolution,1920,1080,Distance,57,Width,47.8,Subject,ACT-05208452X,Test,CC9-04202018-132722,Calibration,CC9-04202018-132722
Time(ms),GazeX(deg),GazeY(deg),StimulusX(deg),StimulusY(deg),GazeVelX(deg/s),GazeVelY(deg/s),ErrorX(deg),ErrorY(deg),PupilArea(px^2),GazeRawX(deg),GazeRawY(deg),Blinks
8794,-22.7787,-0.237993,-22.3212,0,0.800206,0.108672,0.457427,-0.237993,13662.8,-22.7396,-0.309004,0
8806,-22.7787,-0.236779,-22.3212,0,-0.00350364,0.10117,0.457469,-0.236779,13662.5,-22.7763,-0.179958,0
8814,-22.7748,-0.211295,-22.3212,0,0.485653,3.18553,0.453584,-0.211295,13662.2,-22.8032,-0.297297,0
8826,-22.7822,-0.204883,-22.3212,0,-0.613284,0.534327,0.460943,-0.204883,13661.8,-22.3047,-0.0128136,0
8834,-22.7874,-0.205233,-22.3212,0,-0.653109,-0.0437144,0.466168,-0.205233,13661.1,-22.8411,-0.143908,0
8846,-22.7919,-0.230909,-22.3212,0,-0.376166,-2.13965,0.470682,-0.230909,13660.1,-22.8902,-0.343562,0
8858,-22.7835,-0.198866,-22.3212,0,0.701015,2.67017,0.46227,-0.198866,13658.7,-22.7487,-0.313242,0
8866,-22.7101,-0.20244,-22.3212,0,9.17397,-0.446727,0.388878,-0.20244,13657.1,-22.6491,-0.299094,0
8878,-22.6036,-0.239787,-22.3212,0,8.87472,-3.11224,0.282381,-0.239787,13654.8,-22.4489,-0.196396,0
8886,-22.5408,-0.220937,-22.3212,0,7.85609,2.35626,0.219533,-0.220937,13652.3,-22.4418,0.0913693,0
8898,-22.5287,-0.217345,-22.3212,0,1.00911,0.299319,0.207423,-0.217345,13650.6,-22.5628,-0.236131,0
8906,-22.5287,-0.217165,-22.3212,0,-0.00710227,0.0225082,0.20748,-0.217165,13650,-22.4798,-0.179025,0
8918,-22.54,-0.215713,-22.3212,0,-0.937461,0.12099,0.21873,-0.215713,13650.1,-22.542,-0.230267,0
8926,-22.5486,-0.209005,-22.3212,0,-1.07481,0.838579,0.227328,-0.209005,13650.6,-22.547,-0.254702,0
8938,-22.5342,-0.0752226,-22.3212,0,1.19478,11.1485,0.212991,-0.0752226,13651.2,-22.5466,0.0471696,0
8946,-22.6135,0.13006,-22.3212,0,-9.90451,25.6603,0.292227,0.13006,13651.7,-22.7445,0.279422,0
8958,-22.7114,0.166351,-22.3212,0,-8.16016,3.02423,0.390149,0.166351,13652.1,-22.703,0.231005,0
8966,-22.7155,0.167563,-22.3212,0,-0.519114,0.15157,0.394302,0.167563,13652.7,-22.7006,0.290479,0
8978,-22.7158,0.164337,-22.3212,0,-0.0209726,-0.26886,0.394553,0.164337,13654.9,-22.8241,-0.0465494,0
8986,-22.7206,0.0891235,-22.3212,0,-0.603773,-9.40165,0.399384,0.0891235,13664.8,-22.6591,-0.0352362,0
8998,-22.6712,-0.0811059,-22.3212,0,4.11492,-14.1858,0.350005,-0.0811059,13693.6,-22.7013,0.0693806,0
9007,-21.9798,-3.27875,-22.3212,-12.7959,76.8218,-355.294,-0.341391,9.51719,13742.5,-22.2067,-12.7903,0
9017,-21.7142,-9.32692,-22.3212,-12.7959,26.5668,-604.817,-0.607059,3.46902,13789.9,-21.9144,-12.9367,0
9026,-22.1044,-12.4543,-22.3212,-12.7959,-43.3592,-347.487,-0.216827,0.341636,13815.9,-22.1815,-12.5145,0
9035,-22.0882,-12.6497,-22.3212,-12.7959,1.79637,-21.7124,-0.232994,0.146224,13823.7,-22.0898,-12.8064,0
9047,-22.0865,-12.6515,-22.3212,-12.7959,0.141624,-0.14619,-0.234693,0.14447,13823.4,-22.072,-12.5289,0
9055,-22.0817,-12.6221,-22.3212,-12.7959,0.607165,3.66823,-0.239551,0.173816,13817.2,-22.0966,-12.7462,0
9067,-22.0779,-12.6213,-22.3212,-12.7959,0.312252,0.0655038,-0.243298,0.174602,13801.6,-22.1735,-12.4785,0
9075,-22.0811,-12.6184,-22.3212,-12.7959,-0.394883,0.361565,-0.240139,0.177495,13777.7,-22.0779,-12.6891,0
9087,-22.0758,-12.5614,-22.3212,-12.7959,0.441541,4.757,-0.245437,0.234579,13754,-22.0437,-12.523,0
9095,-22.1528,-12.4959,-22.3212,-12.7959,-9.62351,8.17989,-0.168449,0.300018,13737.4,-22.2691,-12.6615,0
9107,-22.248,-12.4617,-22.3212,-12.7959,-7.93128,2.84975,-0.0732737,0.334215,13725.1,-22.2509,-12.3671,0
9115,-22.2641,-12.4475,-22.3212,-12.7959,-2.01961,1.77458,-0.0571169,0.348411,13711.4,-22.2611,-12.4279,0
9127,-22.282,-12.4445,-22.3212,-12.7959,-1.4922,0.254269,-0.0392104,0.351463,13695.9,-22.3357,-12.4157,0
9135,-22.2831,-12.4463,-22.3212,-12.7959,-0.133318,-0.222009,-0.0381439,0.349687,13682.9,-22.4592,-12.4793,0
9147,-22.2894,-12.4905,-22.3212,-12.7959,-0.523324,-3.68413,-0.031864,0.305477,13674.9,-22.5815,-12.4815,0
9155,-22.2738,-12.5244,-22.3212,-12.7959,1.9464,-4.23711,-0.0474352,0.27158,13670.9,-22.2363,-12.5212,0
9167,-22.2171,-12.5881,-22.3212,-12.7959,4.72244,-5.31232,-0.104104,0.207832,13668,-22.1875,-12.6456,0
9175,-22.1999,-12.6566,-22.3212,-12.7959,2.15382,-8.56542,-0.121335,0.139309,13664.9,-22.2143,-12.7455,0
9187,-22.2024,-12.6789,-22.3212,-12.7959,-0.204769,-1.85984,-0.118878,0.116991,13661.4,-22.1937,-12.7014,0
9195,-22.2033,-12.6837,-22.3212,-12.7959,-0.122868,-0.593565,-0.117895,0.112242,13658.2,-22.2605,-12.6646,0
9207,-22.2172,-12.7136,-22.3212,-12.7959,-1.1542,-2.49548,-0.104044,0.0822966,13655.6,-22.2473,-12.9165,0
9215,-22.3095,-12.7104,-22.3212,-12.7959,-11.5415,0.411239,-0.0117122,0.0855865,13653.3,-22.5358,-12.6141,0
9228,-22.3698,-12.7556,-22.3212,-12.7959,-4.63803,-3.4771,0.0485822,0.0403842,13651,-22.5658,-12.6321,0
9237,-22.3778,-12.7919,-22.3212,-12.7959,-0.886124,-4.03441,0.0565573,0.00407448,13648.7,-22.2834,-12.8258,0
9248,-22.3763,-12.7942,-22.3212,-12.7959,0.13873,-0.215327,0.0550313,0.00170588,13646.8,-22.2586,-12.754,0
9256,-22.336,-12.8139,-22.3212,-12.7959,5.02907,-2.4637,0.0147987,-0.0180037,13645.7,-22.3939,-12.813,0
9267,-22.3349,-12.8188,-22.3212,-12.7959,0.102281,-0.443714,0.0136736,-0.0228846,13645,-22.3816,-12.8281,0
9275,-22.3342,-12.816,-22.3212,-12.7959,0.0909847,0.34746,0.0129457,-0.0201049,13644.8,-22.2462,-12.8234,0
9287,-22.3311,-12.8272,-22.3212,-12.7959,0.254917,-0.933526,0.00988674,-0.0313072,13645.1,-22.5701,-12.9667,0
9299,-22.3654,-12.8201,-22.3212,-12.7959,-2.85417,0.596055,0.0441368,-0.0241546,13647.1,-22.4475,-12.7743,0
9307,-22.3701,-12.8557,-22.3212,-12.7959,-0.591965,-4.44513,0.0488725,-0.0597156,13653.3,-22.3389,-12.9427,0
9319,-22.372,-12.8806,-22.3212,-12.7959,-0.160759,-2.07782,0.0508016,-0.0846495,13665.8,-22.371,-12.5815,0
9327,-22.3222,-12.8504,-22.3212,-12.7959,6.22785,3.77232,0.000978842,-0.054471,13682.8,-22.3273,-12.9128,0
9339,-22.3097,-12.8491,-22.3212,-12.7959,1.04029,0.107209,-0.0115046,-0.0531845,13700.7,-22.2896,-12.8723,0
9347,-22.3044,-12.8187,-22.3212,-12.7959,0.666139,3.80451,-0.0168337,-0.0227484,13716.4,-22.376,-12.7161,0
9359,-22.3069,-12.8259,-22.3212,-12.7959,-0.206424,-0.602905,-0.0143567,-0.0299833,13729.2,-22.2238,-12.8061,0
9367,-22.3355,-12.8127,-22.3212,-12.7959,-3.58003,1.65488,0.0142836,-0.0167443,13740.1,-22.4523,-12.7801,0
9379,-22.3537,-12.8094,-22.3212,-12.7959,-1.51767,0.271171,0.0324956,-0.0134902,13749.7,-22.3669,-12.8129,0
9387,-22.3545,-12.8043,-22.3212,-12.7959,-0.101804,0.63761,0.0333101,-0.00838933,13758.7,-22.3796,-12.7723,0
9399,-22.3738,-12.8013,-22.3212,-12.7959,-1.60355,0.248704,0.0525527,-0.00540487,13766.9,-22.3044,-12.8389,0
9407,-22.3761,-12.8002,-22.3212,-12.7959,-0.294204,0.137315,0.0549063,-0.00430635,13774.1,-22.2011,-12.9594,0
9419,-22.4111,-12.7747,-22.3212,-12.7959,-2.91172,2.12951,0.0898469,0.0212478,13781.7,-22.9427,-12.6167,0
9427,-22.4271,-12.6954,-22.3212,-12.7959,-2.00298,9.91719,0.105871,0.100585,13791.7,-22.8613,-12.5545,0
9439,-22.4177,-12.6291,-22.3212,-12.7959,0.785775,5.5204,0.0964415,0.16683,13803.8,-22.43,-12.6331,0
9447,-22.4145,-12.6144,-22.3212,-12.7959,0.401516,1.83913,0.0932294,0.181543,13815.7,-22.3756,-12.6041,2
9459,-22.3937,-12.6082,-22.3212,-12.7959,1.72963,0.516632,0.0724738,0.187743,13825,-22.3787,-12.6044,2
9467,-22.3851,-12.6053,-22.3212,-12.7959,1.08096,0.356864,0.0638261,0.190598,13830.7,-22.3817,-12.6047,2
9479,-22.3847,-12.6052,-22.3212,-12.7959,0.0283989,0.00955881,0.0634853,0.190712,13833.3,-22.3847,-12.605,2
9487,-22.3848,-12.6052,-22.3212,-12.7959,-0.0150846,-0.000696901,0.063606,0.190707,13834.2,-22.3877,-12.6054,2
9499,-22.3877,-12.6054,-22.3212,-12.7959,-0.239191,-0.0123026,0.0664763,0.190559,13834.4,-22.3907,-12.6057,2
9507,-22.3908,-12.6059,-22.3212,-12.7959,-0.380671,-0.061664,0.0695217,0.190066,13834.3,-22.3937,-12.606,2
9519,-22.3937,-12.6064,-22.3212,-12.7959,-0.244113,-0.0431329,0.072451,0.189548,13834,-22.3968,-12.6063,2
9527,-22.3939,-12.6071,-22.3212,-12.7959,-0.0296113,-0.0913306,0.0726879,0.188818,13833.4,-22.3998,-12.6067,2
9539,-22.3926,-12.6082,-22.3212,-12.7959,0.109015,-0.0928595,0.0713798,0.187703,13832.1,-22.4028,-12.607,2
9551,-22.3581,-12.6184,-22.3212,-12.7959,2.87762,-0.846518,0.0368483,0.177545,13830,-22.3235,-12.6366,0
9559,-22.3071,-12.6418,-22.3212,-12.7959,6.37552,-2.92859,-0.0141559,0.154116,13827.3,-22.1788,-12.6697,0
9571,-22.2976,-12.6864,-22.3212,-12.7959,0.78606,-3.71671,-0.0235886,0.109516,13823.4,-22.2621,-12.7263,0
9579,-22.3019,-12.7166,-22.3212,-12.7959,-0.525918,-3.77329,-0.0193812,0.0793296,13817.2,-22.3083,-12.7835,0
9591,-22.3023,-12.7178,-22.3212,-12.7959,-0.0406183,-0.10027,-0.0188938,0.0781263,13808.7,-22.3328,-12.7192,0
9599,-22.3095,-12.7156,-22.3212,-12.7959,-0.892849,0.275833,-0.011751,0.080333,13799.9,-22.3112,-12.7053,0
9611,-22.3224,-12.6828,-22.3212,-12.7959,-1.08023,2.7343,0.0012117,0.113145,13793.6,-22.3818,-12.606,0
9619,-22.3086,-12.5916,-22.3212,-12.7959,1.72793,11.4039,-0.0126118,0.204375,13790.5,-22.3236,-12.5118,0
9631,-22.3078,-12.5867,-22.3212,-12.7959,0.0721211,0.407906,-0.0134772,0.20927,13788.7,-22.2894,-12.4498,0
9639,-22.3025,-12.5652,-22.3212,-12.7959,0.661686,2.68077,-0.0187707,0.230716,13784.9,-22.2421,-12.4439,0
9651,-22.3028,-12.5677,-22.3212,-12.7959,-0.0267081,-0.209321,-0.0184502,0.228205,13774.6,-22.1678,-12.7974,0
9659,-22.3155,-12.6468,-22.3212,-12.7959,-1.59223,-9.87723,-0.00571237,0.149187,13754.9,-22.2028,-12.6279,0
9671,-22.3209,-12.6616,-22.3212,-12.7959,-0.446886,-1.23554,-0.000349733,0.13436,13729.6,-22.5104,-12.9084,0
9679,-22.3539,-12.7147,-22.3212,-12.7959,-4.12395,-6.64102,0.0326419,0.0812322,13707.3,-22.5002,-12.7168,0
9691,-22.3555,-12.7184,-22.3212,-12.7959,-0.139189,-0.311287,0.0343122,0.0774968,13692.2,-22.3442,-12.6284,0
9699,-22.3597,-12.75,-22.3212,-12.7959,-0.521107,-3.94541,0.038481,0.0459335,13682.2,-22.3732,-12.7633,0
9711,-22.3347,-12.7353,-22.3212,-12.7959,2.08719,1.22853,0.0134347,0.0606758,13676,-22.3408,-12.9437,0
9719,-22.2775,-12.7426,-22.3212,-12.7959,7.14336,-0.915972,-0.0437122,0.053348,13673.2,-22.1797,-12.8106,0
9731,-22.2411,-12.7461,-22.3212,-12.7959,3.03153,-0.28958,-0.0800905,0.0498731,13672.3,-22.2466,-12.7266,0
9739,-22.228,-12.706,-22.3212,-12.7959,1.64558,5.00663,-0.0932552,0.0899261,13672,-22.2304,-12.6837,0
9751,-22.2186,-12.6487,-22.3212,-12.7959,0.784096,4.77928,-0.102664,0.147277,13672,-22.2055,-12.6123,0
9759,-22.2119,-12.6076,-22.3212,-12.7959,0.836799,5.13841,-0.109359,0.188385,13672,-22.1832,-12.4604,0
9771,-22.2072,-12.597,-22.3212,-12.7959,0.385677,0.88324,-0.113987,0.198984,13672.3,-22.2524,-12.5849,0
9779,-22.2005,-12.5964,-22.3212,-12.7959,0.847168,0.0708503,-0.120764,0.19955,13673.6,-22.1673,-12.4747,0
9791,-22.1918,-12.5722,-22.3212,-12.7959,0.720501,2.0144,-0.12941,0.223723,13677.2,-22.1045,-12.4413,0
9803,-22.1894,-12.5718,-22.3212,-12.7959,0.204658,0.0319967,-0.131866,0.224107,13683.9,-22.1978,-12.6116,0
9813,-22.1908,-12.5814,-22.3212,-12.7959,-0.143456,-0.957222,-0.130432,0.214535,13692.5,-22.1306,-12.5574,0
9823,-22.1954,-12.6063,-22.3212,-12.7959,-0.461701,-2.49075,-0.125815,0.189627,13702.3,-22.1161,-12.6555,0
9831,-22.21,-12.6122,-22.3212,-12.7959,-1.81947,-0.74097,-0.111259,0.1837,13715.3,-22.2357,-12.6799,0
9843,-22.1955,-12.6294,-22.3212,-12.7959,1.20486,-1.4289,-0.125717,0.166553,13731.5,-22.2151,-12.5202,0
9851,-22.1949,-12.6307,-22.3212,-12.7959,0.0725286,-0.158917,-0.126297,0.165282,13747.1,-22.262,-12.551,0
9863,-22.1952,-12.6415,-22.3212,-12.7959,-0.025578,-0.901382,-0.12599,0.154465,13760.1,-22.1691,-12.6752,0
9871,-22.1585,-12.6157,-22.3212,-12.7959,4.58964,3.22224,-0.162708,0.180243,13771.6,-22.1297,-12.5145,0
9883,-22.1521,-12.6118,-22.3212,-12.7959,0.539495,0.32857,-0.169181,0.184186,13783.2,-22.1645,-12.6752,0
9891,-22.1426,-12.5846,-22.3212,-12.7959,1.18432,3.39416,-0.178656,0.211339,13796.7,-22.1456,-12.476,0
9903,-22.1217,-12.5652,-22.3212,-12.7959,1.74236,1.6195,-0.199564,0.230773,13813.9,-22.0674,-12.6156,0
9911,-22.1168,-12.563,-22.3212,-12.7959,0.60574,0.274039,-0.20441,0.232965,13832.9,-22.105,-12.5691,0
9923,-22.1094,-12.5177,-22.3212,-12.7959,0.617342,3.77634,-0.211818,0.278281,13848.2,-22.0158,-12.4852,0
9931,-22.1045,-12.4697,-22.3212,-12.7959,0.609159,5.99644,-0.216692,0.326253,13857.9,-22.1138,-12.4656,0
9943,-22.1619,-12.4133,-22.3212,-12.7959,-4.77943,4.70004,-0.159338,0.382653,13865.6,-22.2523,-12.1475,0
9951,-22.2265,-12.3985,-22.3212,-12.7959,-8.07921,1.84276,-0.0947047,0.397395,13874.8,-22.22,-12.261,0
9963,-22.2411,-12.3963,-22.3212,-12.7959,-1.21127,0.185953,-0.0801695,0.399627,13884.7,-22.2314,-12.4947,0
9971,-22.2452,-12.3989,-22.3212,-12.7959,-0.513987,-0.318403,-0.0760576,0.39708,13894.5,-22.2542,-12.3846,0
9983,-22.2533,-12.4707,-22.3212,-12.7959,-0.677398,-5.98944,-0.0679288,0.325206,13905.8,-22.263,-12.5347,0
9991,-22.2559,-12.5132,-22.3212,-12.7959,-0.323295,-5.3092,-0.0653425,0.282733,13918.5,-22.2815,-12.5169,0
10003,-22.2695,-12.5521,-22.3212,-12.7959,-1.13272,-3.24264,-0.0517498,0.243821,13930.4,-22.2311,-12.7066,0
10011,-22.2767,-12.5965,-22.3212,-12.7959,-0.899488,-5.54852,-0.0445539,0.199433,13941.9,-22.2705,-12.6362,0
10023,-22.2714,-12.6142,-22.3212,-12.7959,0.437854,-1.47306,-0.0498081,0.181756,13954.1,-22.3017,-12.6079,2
10031,-22.2601,-12.6211,-22.3212,-12.7959,1.42176,-0.861647,-0.0611822,0.174863,13965.1,-22.2767,-12.6163,2
10043,-22.2595,-12.6247,-22.3212,-12.7959,0.0476478,-0.298143,-0.061754,0.171285,13971.9,-22.2516,-12.6248,2
10055,-22.2453,-12.6282,-22.3212,-12.7959,1.17741,-0.29883,-0.075883,0.167699,13974.8,-22.2265,-12.6332,2
10063,-22.2264,-12.6357,-22.3212,-12.7959,2.37282,-0.929552,-0.0948655,0.160263,13976,-22.2014,-12.6417,2
10075,-22.1953,-12.645,-22.3212,-12.7959,2.58651,-0.775086,-0.125904,0.150962,13977.1,-22.1763,-12.6501,2
10083,-22.1643,-12.6542,-22.3212,-12.7959,3.88272,-1.15644,-0.156965,0.14171,13978.6,-22.1512,-12.6586,2
10095,-22.1447,-12.6608,-22.3212,-12.7959,1.63403,-0.545404,-0.176574,0.135166,13981.2,-22.1261,-12.667,2
10103,-22.1195,-12.669,-22.3212,-12.7959,3.14594,-1.02604,-0.201741,0.126957,13985.4,-22.1009,-12.6755,2
10115,-22.0879,-12.6737,-22.3212,-12.7959,2.63007,-0.391303,-0.233302,0.122262,13990.9,-22.0758,-12.6839,2
10123,-22.0683,-12.6763,-22.3212,-12.7959,2.45441,-0.329384,-0.252937,0.119627,13996.6,-22.0506,-12.6924,2
10135,-22.0567,-12.6728,-22.3212,-12.7959,0.963299,0.288506,-0.264497,0.123089,14003.9,-21.9691,-12.6587,0
10143,-22.0512,-12.6411,-22.3212,-12.7959,0.689451,3.96355,-0.270013,0.154797,14013.4,-21.965,-12.5896,0
10155,-22.0515,-12.6397,-22.3212,-12.7959,-0.026919,0.122208,-0.26969,0.156263,14022.5,-22.1863,-12.5321,0
10163,-22.0641,-12.6368,-22.3212,-12.7959,-1.56964,0.358832,-0.257132,0.159134,14028.6,-22.0623,-12.2789,0
10175,-22.0681,-12.6114,-22.3212,-12.7959,-0.334613,2.11834,-0.253117,0.184554,14031.9,-22.1712,-12.7216,0
10183,-22.0676,-12.6058,-22.3212,-12.7959,0.0692781,0.691958,-0.253671,0.19009,14034.4,-22.1105,-12.8115,0
10195,-22.0669,-12.6057,-22.3212,-12.7959,0.0529255,0.00906445,-0.254306,0.190199,14038.9,-22.0585,-12.6126,2
10203,-22.0523,-12.6074,-22.3212,-12.7959,1.83031,-0.203714,-0.268949,0.188569,14046.6,-22.0364,-12.6045,2
10215,-22.0303,-12.5998,-22.3212,-12.7959,1.83599,0.62924,-0.290981,0.19612,14055.7,-22.0143,-12.5964,2
10223,-22.0038,-12.5949,-22.3212,-12.7959,3.30253,0.613914,-0.317401,0.201031,14062.3,-21.9921,-12.5882,2
10235,-21.9815,-12.5868,-22.3212,-12.7959,1.86272,0.673162,-0.339754,0.209109,14065.5,-21.97,-12.5801,2
10243,-21.9591,-12.5762,-22.3212,-12.7959,2.79379,1.33329,-0.362104,0.219775,14066.9,-21.9478,-12.572,2
10255,-21.9418,-12.5672,-22.3212,-12.7959,1.44008,0.742909,-0.379385,0.22869,14069.4,-21.9257,-12.5639,2
10263,-21.9245,-12.5585,-22.3212,-12.7959,2.16875,1.09909,-0.396735,0.237483,14074.4,-21.9035,-12.5558,2
10275,-21.9015,-12.5509,-22.3212,-12.7959,1.91396,0.62863,-0.419703,0.245027,14081.6,-21.8813,-12.5477,2
10283,-21.9005,-12.5503,-22.3212,-12.7959,0.129028,0.0811422,-0.420735,0.245676,14089.5,-21.8591,-12.5396,2
10295,-21.8996,-12.5424,-22.3212,-12.7959,0.074085,0.654917,-0.421624,0.253535,14097.5,-21.9035,-12.6092,0
10307,-21.9077,-12.5356,-22.3212,-12.7959,-0.670626,0.564367,-0.413576,0.260307,14107.8,-22.0919,-12.3443,0
10315,-21.9256,-12.5288,-22.3212,-12.7959,-2.2368,0.859554,-0.395682,0.267184,14120.8,-22.0379,-12.6189,0
10327,-21.9212,-12.4965,-22.3212,-12.7959,0.361445,2.69203,-0.400019,0.299488,14133,-21.9159,-12.4551,2
10335,-21.9163,-12.4668,-22.3212,-12.7959,0.611601,3.70685,-0.404912,0.329143,14140.9,-21.9116,-12.4609,2
10347,-21.9123,-12.4661,-22.3212,-12.7959,0.331663,0.0590664,-0.408892,0.329852,14144.6,-21.9072,-12.4668,2
10355,-21.9072,-12.4671,-22.3212,-12.7959,0.64253,-0.124219,-0.414032,0.328858,14146.4,-21.9029,-12.4727,2
10367,-21.9018,-12.4741,-22.3212,-12.7959,0.454035,-0.586076,-0.419481,0.321825,14147.2,-21.8985,-12.4786,2
10375,-21.8962,-12.4802,-22.3212,-12.7959,0.699551,-0.763734,-0.425077,0.315715,14147.7,-21.8941,-12.4845,2
10387,-21.8917,-12.4862,-22.3212,-12.7959,0.367158,-0.495108,-0.429483,0.309774,14148.3,-21.8898,-12.4903,2
10395,-21.8876,-12.4932,-22.3212,-12.7959,0.515153,-0.882203,-0.433604,0.302716,14149,-21.8854,-12.4962,2
10407,-21.8846,-12.499,-22.3212,-12.7959,0.252686,-0.478905,-0.436636,0.296969,14149.7,-21.881,-12.5021,2
10415,-21.8834,-12.5044,-22.3212,-12.7959,0.151199,-0.672823,-0.437846,0.291587,14150.3,-21.8767,-12.508,2
10427,-21.8821,-12.5085,-22.3212,-12.7959,0.10999,-0.349035,-0.439166,0.287398,14151.6,-21.8723,-12.5139,2
10435,-21.8807,-12.5127,-22.3212,-12.7959,0.171536,-0.524483,-0.440538,0.283202,14155.5,-21.8679,-12.5198,2
10447,-21.8782,-12.5181,-22.3212,-12.7959,0.207237,-0.445906,-0.443025,0.277851,14164.4,-21.8636,-12.5256,2
10455,-21.8732,-12.5192,-22.3212,-12.7959,0.6235,-0.141405,-0.448013,0.27672,14179.1,-21.8592,-12.5315,2
10467,-21.87,-12.5245,-22.3212,-12.7959,0.265549,-0.440869,-0.4512,0.27143,14198.8,-21.8549,-12.5374,2
10475,-21.8659,-12.5245,-22.3212,-12.7959,0.511041,0.00312318,-0.455288,0.271455,14225.5,-21.9465,-12.4708,0
10487,-21.856,-12.5061,-22.3212,-12.7959,0.828338,1.5352,-0.465228,0.289877,14278.1,-22.045,-12.503,0
10495,-21.639,-12.4895,-22.3212,-12.7959,27.1305,2.07037,-0.682272,0.30644,14402.6,-21.7897,-12.4602,0
10507,-16.7306,-12.6928,0,-12.7959,409.031,-16.9403,-16.7306,0.103156,14628.4,-0.356504,-13.0615,0
10517,-8.9211,-12.7424,0,-12.7959,780.949,-4.95847,-8.9211,0.0535713,14896.6,-0.375355,-13.1041,0
10529,-3.33182,-12.8549,0,-12.7959,465.773,-9.37607,-3.33182,-0.0589415,15097,-0.279706,-13.1832,0
10537,-0.496064,-13.0918,0,-12.7959,354.47,-29.6133,-0.496064,-0.295848,15188.4,-0.404332,-12.9869,0
10549,-0.366164,-13.1033,0,-12.7959,10.8249,-0.96163,-0.366164,-0.307388,15212.9,-0.357064,-13.1022,0
10557,-0.357547,-13.1082,0,-12.7959,1.07712,-0.607175,-0.357547,-0.312245,15215.1,-0.265473,-13.1572,0
10569,-0.336374,-13.1102,0,-12.7959,1.76448,-0.169141,-0.336374,-0.314275,15208.3,-0.141871,-13.1457,0
10577,-0.308974,-13.1131,0,-12.7959,3.42493,-0.361511,-0.308974,-0.317167,15187.7,-0.486232,-13.1583,0
10589,-0.294703,-13.1249,0,-12.7959,1.18925,-0.986343,-0.294703,-0.329003,15150.5,-0.192866,-13.0185,0
10598,-0.287544,-13.1084,0,-12.7959,0.795432,1.84251,-0.287544,-0.31242,15105.8,-0.284226,-13.0052,0
10608,-0.285203,-13.1123,0,-12.7959,0.234113,-0.393467,-0.285203,-0.316355,15065.2,-0.282324,-13.1808,0
10616,-0.271041,-13.1009,0,-12.7959,1.77023,1.42641,-0.271041,-0.304944,15031.7,-0.343179,-13.0768,0
10629,-0.0733607,-13.1327,0,-12.7959,15.2062,-2.44746,-0.0733607,-0.336761,15000.6,0.092628,-13.369,0
10636,0.278763,-13.1632,0,-12.7959,50.3034,-4.36158,0.278763,-0.367292,14964.5,1.09211,-13.2324,0
10648,0.507394,-13.167,0,-12.7959,19.0526,-0.313826,0.507394,-0.371058,14919.8,0.332027,-13.1699,0
10656,0.534054,-13.1498,0,-12.7959,3.33249,2.14566,0.534054,-0.353892,14869.1,0.580611,-13.1192,0
10668,0.5358,-13.115,0,-12.7959,0.145524,2.90286,0.5358,-0.319058,14817.4,0.587933,-13.0954,0
10676,0.481922,-13.1043,0,-12.7959,-6.73474,1.33104,0.481922,-0.30841,14773,0.350928,-13.0925,0
10690,0.529408,-13.0772,0,-12.7959,3.39187,1.94217,0.529408,-0.281219,14740.3,0.413899,-13.0306,0
10699,0.532954,-13.0628,0,-12.7959,0.393973,1.59644,0.532954,-0.266851,14713.9,0.502852,-13.0426,0
10709,0.537073,-13.0626,0,-12.7959,0.411925,0.0231558,0.537073,-0.26662,14688.9,0.636682,-13.0372,0
10717,0.632674,-13.0721,0,-12.7959,11.9501,-1.19865,0.632674,-0.276209,14666.7,0.692413,-13.1498,0
10730,0.709993,-13.1129,0,-12.7959,5.94764,-3.13512,0.709993,-0.316966,14646.8,0.767073,-13.1333,0
10737,0.721438,-13.1827,0,-12.7959,1.63495,-9.97525,0.721438,-0.386792,14624.7,0.716477,-13.3197,0
10748,0.715473,-13.2478,0,-12.7959,-0.542255,-5.916,0.715473,-0.451868,14598.7,0.632274,-13.3868,0
10756,0.71478,-13.2546,0,-12.7959,-0.0866346,-0.849777,0.71478,-0.458667,14574.7,0.70366,-13.2819,0
10768,0.7141,-13.2547,0,-12.7959,-0.0566658,-0.0101947,0.7141,-0.458789,14558,0.742226,-13.2673,0
10780,0.697966,-13.2525,0,-12.7959,-1.34446,0.184392,0.697966,-0.456576,14547.1,0.658521,-13.2398,0
10788,0.672429,-13.2307,0,-12.7959,-3.19219,2.72958,0.672429,-0.43474,14537.3,0.741311,-13.2058,0
10800,0.642523,-13.2064,0,-12.7959,-2.49219,2.02008,0.642523,-0.410499,14525.5,0.645659,-13.3431,0
10808,0.207722,-13.1223,0,-12.7959,-54.35,10.5124,0.207722,-0.326399,14509.8,-0.249504,-12.9671,0
10820,-0.149157,-13.0629,0,-12.7959,-29.74,4.95266,-0.149157,-0.266967,14490.1,-0.304281,-12.9229,0
10828,-0.165592,-13.0603,0,-12.7959,-2.05439,0.324345,-0.165592,-0.264373,14468.6,-0.256968,-13.0928,0
10840,-0.162201,-13.0618,0,-12.7959,0.282623,-0.124789,-0.162201,-0.26587,14449,-0.0729057,-13.0467,0
10848,-0.0835551,-13.0975,0,-12.7959,9.83073,-4.46046,-0.0835551,-0.301554,14433.9,-0.088183,-13.1269,0
10860,-0.083842,-13.1381,0,-12.7959,-0.0239143,-3.38042,-0.083842,-0.342119,14423.1,0.0227513,-13.1817,0
