Resolution,1920,1080,Distance,57,Width,47.8,Subject,ACT-05208452X,Test,CC9-04202018-132555,Calibration,CC9-04202018-132555
9099,-22.3116,-12.5043,-22.3212,-12.7959,-3.66946,5.12084,-0.00962022,0.291667,15315.2,-22.305,-12.3272,0
9111,-22.3128,-12.5026,-22.3212,-12.7959,-0.10112,0.137403,-0.00840679,0.293315,15282.2,-22.3764,-12.5458,0
9119,-22.3122,-12.5041,-22.3212,-12.7959,0.0829071,-0.188032,-0.00907004,0.291811,15245.7,-22.2867,-12.4539,0
9132,-22.2973,-12.5405,-22.3212,-12.7959,1.1408,-2.80116,-0.0239004,0.255396,15207.9,-22.2446,-12.5821,0
9140,-22.3029,-12.5923,-22.3212,-12.7959,-0.70222,-6.46566,-0.0182827,0.203671,15174.4,-22.3275,-12.7528,0
9152,-22.3061,-12.6117,-22.3212,-12.7959,-0.265109,-1.62067,-0.0151014,0.184223,15146.3,-22.2827,-12.5783,0
9161,-22.3065,-12.6129,-22.3212,-12.7959,-0.042137,-0.127115,-0.0147221,0.183079,15119.7,-22.3252,-12.6488,0
9171,-22.3122,-12.6216,-22.3212,-12.7959,-0.571957,-0.875919,-0.00900257,0.17432,15090.9,-22.3192,-12.6468,0
9183,-22.3127,-12.6225,-22.3212,-12.7959,-0.0360148,-0.0741685,-0.00857039,0.17343,15059.4,-22.3309,-12.545,0
9191,-22.3168,-12.634,-22.3212,-12.7959,-0.514615,-1.43723,-0.00445347,0.161932,15027.7,-22.3232,-12.6735,0
9203,-22.3169,-12.6345,-22.3212,-12.7959,-0.0115898,-0.0426022,-0.00431439,0.161421,14998.3,-22.2912,-12.6187,0
9211,-22.3155,-12.6349,-22.3212,-12.7959,0.171055,-0.0518494,-0.00568284,0.161006,14973.5,-22.3399,-12.6576,0
9223,-22.3055,-12.6415,-22.3212,-12.7959,0.834877,-0.550109,-0.0157014,0.154404,14954.8,-22.3595,-12.6477,0
9232,-22.2927,-12.6486,-22.3212,-12.7959,1.4282,-0.786221,-0.0285552,0.147328,14940.9,-22.1501,-12.5018,0
9244,-22.2614,-12.6563,-22.3212,-12.7959,2.60285,-0.640199,-0.0597893,0.139646,14928.5,-22.2417,-12.6406,0
9252,-22.2395,-12.6554,-22.3212,-12.7959,2.73666,0.111979,-0.0816826,0.140542,14916.5,-22.2196,-12.6814,0
9264,-22.2346,-12.6311,-22.3212,-12.7959,0.415349,2.02232,-0.0866668,0.16481,14906.7,-22.1558,-12.7461,0
9272,-22.2349,-12.6301,-22.3212,-12.7959,-0.0388219,0.125062,-0.0863562,0.16581,14900.4,-22.2708,-12.6012,0
9285,-22.246,-12.6316,-22.3212,-12.7959,-0.858194,-0.114509,-0.0751997,0.164322,14896.6,-22.2958,-12.3554,0
9291,-22.2465,-12.6317,-22.3212,-12.7959,-0.0835564,-0.0219707,-0.0746983,0.16419,14894.2,-22.2408,-12.5801,0
9303,-22.2422,-12.6352,-22.3212,-12.7959,0.359183,-0.286655,-0.0790085,0.16075,14892.8,-22.2595,-12.6602,0
9311,-22.1309,-12.6808,-22.3212,-12.7959,13.915,-5.69788,-0.190328,0.115167,14892.4,-21.8775,-12.7503,0
9323,-21.9569,-12.7209,-22.3212,-12.7959,14.5012,-3.34187,-0.364342,0.0750644,14893,-22.0602,-12.9827,0
9331,-21.9017,-12.7438,-22.3212,-12.7959,6.89529,-2.8596,-0.419505,0.0521876,14895.2,-21.8866,-12.7192,0
9343,-21.9029,-12.7602,-22.3212,-12.7959,-0.100699,-1.36831,-0.418296,0.0357679,14899.8,-21.8775,-12.7439,0
9351,-21.9199,-12.7657,-22.3212,-12.7959,-2.12076,-0.692878,-0.40133,0.0302249,14905.8,-21.9497,-12.8017,0
9363,-21.9181,-12.7508,-22.3212,-12.7959,0.150401,1.24264,-0.403135,0.0451366,14910.7,-21.9461,-12.8651,0
9371,-21.9197,-12.7526,-22.3212,-12.7959,-0.195975,-0.227288,-0.401567,0.0433182,14914.2,-22.0342,-12.7453,0
9383,-21.9484,-12.7479,-22.3212,-12.7959,-2.3934,0.3922,-0.372846,0.0480246,14918.4,-22.0105,-12.713,0
9391,-21.9643,-12.7268,-22.3212,-12.7959,-1.99076,2.63528,-0.35692,0.0691069,14924.9,-21.8708,-12.7715,0
9403,-21.9558,-12.672,-22.3212,-12.7959,0.711095,4.56889,-0.365453,0.123934,14932.3,-22.0063,-12.4752,0
9411,-21.9524,-12.6681,-22.3212,-12.7959,0.419464,0.483077,-0.368809,0.127798,14938.3,-21.9176,-12.5216,0
9423,-21.9472,-12.6688,-22.3212,-12.7959,0.432071,-0.0547478,-0.373994,0.127141,14944.1,-21.9768,-12.7509,0
9435,-21.9471,-12.671,-22.3212,-12.7959,0.0090229,-0.182207,-0.374102,0.124955,14954.3,-21.9005,-12.7153,0
9443,-21.9489,-12.7213,-22.3212,-12.7959,-0.21723,-6.2952,-0.372364,0.0745931,14972.1,-21.9501,-12.7268,0
9455,-21.9289,-12.7544,-22.3212,-12.7959,1.66558,-2.75608,-0.392351,0.0415202,14994.8,-21.8845,-12.7959,2
9463,-21.9186,-12.777,-22.3212,-12.7959,1.29096,-2.81651,-0.402679,0.0189881,15019.3,-21.8993,-12.7872,2
9475,-21.9181,-12.7779,-22.3212,-12.7959,0.0346561,-0.0776865,-0.403095,0.0180559,15044.5,-21.9142,-12.7785,2
9483,-21.9189,-12.7774,-22.3212,-12.7959,-0.0936747,0.0550255,-0.402346,0.0184961,15065.5,-21.929,-12.7697,2
9495,-21.9365,-12.767,-22.3212,-12.7959,-1.47024,0.869844,-0.384703,0.0289342,15078.4,-21.9438,-12.761,2
9503,-21.9511,-12.7567,-22.3212,-12.7959,-1.82227,1.28338,-0.370125,0.0392012,15087.1,-21.9587,-12.7523,2
9515,-21.9621,-12.7486,-22.3212,-12.7959,-0.917998,0.681229,-0.359109,0.047376,15096.8,-21.9735,-12.7436,2
9523,-21.9734,-12.7419,-22.3212,-12.7959,-1.40925,0.82862,-0.347835,0.0540049,15109.1,-21.9883,-12.7348,2
9535,-21.9883,-12.7347,-22.3212,-12.7959,-1.24169,0.601263,-0.332934,0.0612201,15124.7,-22.0032,-12.7261,2
9543,-22.0021,-12.7232,-22.3212,-12.7959,-1.7243,1.43418,-0.31914,0.0726935,15142.9,-22.018,-12.7174,2
9555,-22.0071,-12.6827,-22.3212,-12.7959,-0.420423,3.37972,-0.314095,0.11325,15160.7,-21.9811,-12.5517,0
9563,-22.0061,-12.6703,-22.3212,-12.7959,0.131451,1.54242,-0.315146,0.12559,15177.8,-22.0532,-12.6183,0
9575,-22.0149,-12.6483,-22.3212,-12.7959,-0.736521,1.83818,-0.306308,0.147648,15199,-22.0225,-12.6417,0
9583,-22.0253,-12.6441,-22.3212,-12.7959,-1.29533,0.518185,-0.295946,0.151793,15225.3,-21.8812,-12.7155,0
9595,-22.028,-12.6437,-22.3212,-12.7959,-0.228756,0.039265,-0.293201,0.152264,15250.7,-22.071,-12.4342,0
9603,-22.0243,-12.6441,-22.3212,-12.7959,0.466771,-0.0474428,-0.296935,0.151885,15270.5,-22.0396,-12.6581,0
9615,-21.9923,-12.6451,-22.3212,-12.7959,2.66968,-0.0873775,-0.328971,0.150836,15285.8,-22.0178,-12.6346,0
9623,-22.0001,-12.6438,-22.3212,-12.7959,-0.983519,0.16025,-0.321103,0.152118,15296.6,-21.9293,-12.612,0
9635,-21.9658,-12.6481,-22.3212,-12.7959,2.86296,-0.357627,-0.355458,0.147827,15302.4,-21.9399,-12.5723,0
9643,-21.951,-12.6354,-22.3212,-12.7959,1.84249,1.58761,-0.370198,0.160528,15304.9,-21.9795,-12.6645,0
9655,-21.9484,-12.6214,-22.3212,-12.7959,0.223468,1.16578,-0.37288,0.174517,15306.5,-21.9469,-12.6599,0
9663,-21.9494,-12.6065,-22.3212,-12.7959,-0.13675,1.86127,-0.371786,0.189407,15307.8,-21.9343,-12.618,0
9675,-21.9496,-12.603,-22.3212,-12.7959,-0.0117004,0.293779,-0.371645,0.192933,15309.3,-21.9484,-12.5762,0
9687,-21.9398,-12.5378,-22.3212,-12.7959,0.811923,5.43547,-0.381388,0.258158,15311,-22.0738,-12.4553,0
9695,-21.9632,-12.5087,-22.3212,-12.7959,-2.92054,3.63398,-0.358024,0.28723,15312.9,-21.8994,-12.3232,0
9707,-21.9878,-12.5042,-22.3212,-12.7959,-2.05135,0.377014,-0.333408,0.291754,15315.1,-22.0152,-12.4089,0
9715,-21.9886,-12.5074,-22.3212,-12.7959,-0.0921189,-0.401329,-0.332671,0.288544,15317.5,-21.9645,-12.5441,0
9727,-21.982,-12.5858,-22.3212,-12.7959,0.543058,-6.53121,-0.339188,0.210169,15319.3,-22.0402,-12.6244,0
9738,-21.9891,-12.6328,-22.3212,-12.7959,-0.641048,-4.27967,-0.332136,0.163093,15320.7,-21.9657,-12.6912,0
9748,-21.9891,-12.6407,-22.3212,-12.7959,0.00353431,-0.783854,-0.332171,0.155254,15321.6,-21.9341,-12.6511,0
9756,-21.9611,-12.6578,-22.3212,-12.7959,3.49202,-2.14199,-0.360108,0.138118,15322.1,-21.8891,-12.5116,0
9767,-21.9601,-12.6585,-22.3212,-12.7959,0.0906399,-0.0645148,-0.361105,0.137409,15322.1,-22.0368,-12.7397,0
9775,-21.9663,-12.6585,-22.3212,-12.7959,-0.766842,0.0055968,-0.35497,0.137453,15321.7,-21.8979,-12.7388,0
9787,-21.9863,-12.6754,-22.3212,-12.7959,-1.67221,-1.4117,-0.334903,0.120513,15321.5,-21.9417,-12.5053,0
9795,-22.0004,-12.6943,-22.3212,-12.7959,-1.75509,-2.36026,-0.320863,0.101631,15321.6,-21.9813,-12.5468,0
9807,-22.0039,-12.7063,-22.3212,-12.7959,-0.29496,-0.995794,-0.317323,0.0896814,15321.5,-22.0142,-12.7083,0
9815,-22.0281,-12.7004,-22.3212,-12.7959,-3.01808,0.736819,-0.293178,0.0955759,15320.4,-22.1209,-12.6892,0
9827,-22.04,-12.6985,-22.3212,-12.7959,-0.995092,0.153452,-0.281237,0.0974173,15318.1,-22.0546,-12.7606,0
9835,-22.0404,-12.6983,-22.3212,-12.7959,-0.0561703,0.0307393,-0.280788,0.0976632,15315.6,-22.1377,-12.6713,0
9847,-22.0385,-12.6935,-22.3212,-12.7959,0.16561,0.400379,-0.282775,0.102468,15314,-22.0287,-12.6934,0
9855,-22.0073,-12.6742,-22.3212,-12.7959,3.89207,2.40764,-0.313912,0.121729,15313.9,-21.972,-12.6168,0
9867,-21.9755,-12.6364,-22.3212,-12.7959,2.64915,3.15229,-0.345702,0.159556,15315.2,-21.9757,-12.658,0
9875,-21.9644,-12.5779,-22.3212,-12.7959,1.38835,7.31205,-0.356808,0.218053,15317.8,-21.8747,-12.5495,0
9887,-21.9523,-12.534,-22.3212,-12.7959,1.00844,3.65643,-0.36891,0.26193,15320.7,-21.9379,-12.5152,0
9895,-21.9504,-12.5324,-22.3212,-12.7959,0.246235,0.201669,-0.37088,0.263543,15322.7,-21.9908,-12.414,0
9907,-21.9481,-12.5337,-22.3212,-12.7959,0.188453,-0.110316,-0.373141,0.262219,15324.1,-21.8528,-12.5087,0
9918,-21.9553,-12.5578,-22.3212,-12.7959,-0.659288,-2.18914,-0.365889,0.238139,15326.2,-22.0057,-12.7102,0
9927,-21.9812,-12.6096,-22.3212,-12.7959,-2.87509,-5.76032,-0.340013,0.186296,15330.1,-21.9555,-12.6811,0
9939,-21.9714,-12.6433,-22.3212,-12.7959,0.822084,-2.80121,-0.349878,0.152682,15335.6,-22.0437,-12.6171,0
9947,-21.9884,-12.6421,-22.3212,-12.7959,-2.13122,0.140934,-0.332828,0.153809,15340.8,-22.023,-12.5296,0
9959,-22.0106,-12.6374,-22.3212,-12.7959,-1.85335,0.395492,-0.310588,0.158555,15345.1,-21.9691,-12.6506,0
9967,-22.0268,-12.5993,-22.3212,-12.7959,-2.02095,4.75674,-0.29442,0.196609,15348.8,-22.0404,-12.581,0
9979,-22.0392,-12.5915,-22.3212,-12.7959,-1.03201,0.652779,-0.282036,0.204442,15353.7,-22.0812,-12.5392,0
9987,-22.0397,-12.5912,-22.3212,-12.7959,-0.0644597,0.0339545,-0.281521,0.204714,15362.5,-22.0405,-12.5342,0
9999,-22.0397,-12.5935,-22.3212,-12.7959,0.00352573,-0.185689,-0.281563,0.202486,15376.6,-22.0465,-12.7213,0
10007,-22.0385,-12.6453,-22.3212,-12.7959,0.145608,-6.47528,-0.282728,0.150683,15392.3,-22.0236,-12.6957,0
10019,-22.0317,-12.6725,-22.3212,-12.7959,0.568098,-2.27176,-0.289545,0.123422,15404.6,-22.0323,-12.6743,0
10027,-21.9792,-12.6834,-22.3212,-12.7959,6.56383,-1.36263,-0.342056,0.112521,15411.5,-21.8714,-12.7066,0
10039,-21.9111,-12.6975,-22.3212,-12.7959,5.67563,-1.1759,-0.410163,0.0984104,15414.8,-21.7204,-12.7153,0
10047,-21.9082,-12.6981,-22.3212,-12.7959,0.362334,-0.0752574,-0.413062,0.0978083,15416.9,-21.9798,-12.6558,0
10059,-21.9094,-12.6979,-22.3212,-12.7959,-0.103831,0.0202324,-0.411816,0.0980511,15419.6,-21.8967,-12.7508,0
10067,-21.9382,-12.6923,-22.3212,-12.7959,-3.60221,0.699188,-0.382998,0.103645,15423.1,-21.9727,-12.8221,0
10079,-21.9507,-12.6903,-22.3212,-12.7959,-1.04031,0.163879,-0.370514,0.105611,15426.4,-22.0257,-12.6633,0
10087,-21.9702,-12.6845,-22.3212,-12.7959,-2.43579,0.725707,-0.351028,0.111417,15428.1,-21.9505,-12.6921,0
10099,-22.0053,-12.6708,-22.3212,-12.7959,-2.92711,1.14707,-0.315903,0.125182,15428.6,-21.855,-12.6521,0
10107,-22.0053,-12.6609,-22.3212,-12.7959,0.00586752,1.23789,-0.31595,0.135085,15428.6,-22.1278,-12.6972,0
10119,-22.0003,-12.6298,-22.3212,-12.7959,0.416767,2.59151,-0.320951,0.166183,15428.4,-22.0255,-12.5613,0
10127,-21.9981,-12.6174,-22.3212,-12.7959,0.269027,1.54866,-0.323103,0.178572,15428.5,-21.9475,-12.4593,0
10139,-21.9941,-12.6094,-22.3212,-12.7959,0.336954,0.660198,-0.327147,0.186494,15429.6,-22.0151,-12.5975,0
10147,-21.9725,-12.6109,-22.3212,-12.7959,2.7037,-0.186463,-0.348776,0.185003,15432.3,-21.9745,-12.6379,0
10159,-21.9542,-12.6138,-22.3212,-12.7959,1.5204,-0.242008,-0.367021,0.182099,15436.8,-21.8983,-12.5754,0
10167,-21.9246,-12.6264,-22.3212,-12.7959,3.70382,-1.57543,-0.396652,0.169495,15442.1,-21.8247,-12.6645,0
10179,-21.9089,-12.6383,-22.3212,-12.7959,1.30729,-0.98618,-0.412339,0.157661,15446.8,-21.8977,-12.6088,0
10191,-21.9066,-12.6409,-22.3212,-12.7959,0.192837,-0.221153,-0.414653,0.155007,15449.2,-21.9118,-12.6482,0
10199,-21.911,-12.6716,-22.3212,-12.7959,-0.546683,-3.83588,-0.41028,0.12432,15449.3,-21.835,-12.7946,0
10211,-21.9138,-12.6974,-22.3212,-12.7959,-0.234155,-2.148,-0.40747,0.0985441,15448.7,-22.0091,-12.7286,0
10219,-21.9139,-12.7224,-22.3212,-12.7959,-0.0131497,-3.12201,-0.407365,0.0735681,15448.3,-21.9103,-12.7004,0
10231,-21.8588,-12.7853,-22.3212,-12.7959,4.59058,-5.24705,-0.462452,0.0106034,15447.4,-21.8113,-12.8956,0
10239,-21.806,-12.8604,-22.3212,-12.7959,6.60063,-9.38805,-0.515257,-0.064501,15445,-21.8103,-12.8957,0
10251,-21.7746,-12.9033,-22.3212,-12.7959,2.61836,-3.57106,-0.546677,-0.107354,15440.9,-21.7378,-12.9327,0
10259,-21.7733,-12.9054,-22.3212,-12.7959,0.154097,-0.257906,-0.54791,-0.109417,15436.7,-21.6669,-12.824,0
10271,-21.7748,-12.9129,-22.3212,-12.7959,-0.124422,-0.628726,-0.546417,-0.116962,15432.7,-21.739,-12.922,0
10279,-21.7831,-12.9212,-22.3212,-12.7959,-1.03264,-1.03343,-0.538156,-0.125229,15428.2,-21.8135,-12.849,0
10292,-21.8256,-12.9295,-22.3212,-12.7959,-3.27475,-0.637941,-0.495584,-0.133522,15422.9,-21.8389,-12.9996,0
10300,-21.8414,-12.9572,-22.3212,-12.7959,-1.96917,-3.46119,-0.479831,-0.161212,15417.9,-21.855,-12.9819,0
10312,-21.8542,-12.9566,-22.3212,-12.7959,-1.06311,0.0442016,-0.467073,-0.160681,15414.5,-21.862,-12.9815,0
10321,-21.8648,-12.9528,-22.3212,-12.7959,-1.17924,0.423555,-0.45646,-0.156869,15412.6,-21.908,-12.9492,0
10332,-21.8689,-12.8973,-22.3212,-12.7959,-0.378921,5.05004,-0.452292,-0.101319,15411.6,-21.8248,-12.8073,0
10340,-21.8648,-12.8342,-22.3212,-12.7959,0.521402,7.88773,-0.456463,-0.0382172,15411,-21.8679,-12.8378,0
10351,-21.8641,-12.8299,-22.3212,-12.7959,0.0584052,0.390899,-0.457106,-0.0339173,15410.6,-21.8603,-12.8196,0
10359,-21.8602,-12.8303,-22.3212,-12.7959,0.494777,-0.06128,-0.461064,-0.0344075,15411.1,-21.9389,-13.003,0
10371,-21.8599,-12.8304,-22.3212,-12.7959,0.0185763,-0.0026511,-0.461287,-0.0344393,15412.4,-21.8208,-12.8371,0
10379,-21.8585,-12.8293,-22.3212,-12.7959,0.184737,0.136548,-0.462765,-0.033347,15413.6,-21.8576,-12.8421,0
10392,-21.85,-12.7984,-22.3212,-12.7959,0.648276,2.37224,-0.471192,-0.00250785,15413.9,-21.807,-12.7055,0
10400,-21.8404,-12.7438,-22.3212,-12.7959,1.20249,6.83081,-0.480812,0.0521386,15413,-21.8317,-12.651,0
10412,-21.8376,-12.729,-22.3212,-12.7959,0.230916,1.23496,-0.483583,0.0669581,15411,-21.8318,-12.7334,0
10421,-21.8313,-12.7293,-22.3212,-12.7959,0.707357,-0.0381702,-0.489949,0.0666145,15408.4,-21.849,-12.5044,0
10433,-21.8224,-12.7329,-22.3212,-12.7959,0.743285,-0.295281,-0.498869,0.0630712,15405.7,-21.872,-12.7351,0
10445,-21.8076,-12.7887,-22.3212,-12.7959,1.22858,-4.64894,-0.513612,0.00728384,15403.1,-21.7589,-12.8488,0
10453,-21.7875,-12.8391,-22.3212,-12.7959,2.51485,-6.31102,-0.533731,-0.0432043,15399.4,-21.7194,-12.838,0
10464,-21.7575,-12.8569,-22.3212,-12.7959,2.73137,-1.61076,-0.563776,-0.0609226,15391.9,-21.7114,-12.9015,0
10471,-21.7374,-12.8693,-22.3212,-12.7959,2.86599,-1.77415,-0.583837,-0.0733416,15379.9,-21.7455,-12.8902,0
10483,-21.726,-12.8713,-22.3212,-12.7959,0.950345,-0.168434,-0.595242,-0.0753628,15365.4,-21.7294,-12.8453,0
10491,-21.7199,-12.872,-22.3212,-12.7959,0.75862,-0.083578,-0.601311,-0.0760315,15342.1,-21.7212,-12.8821,0
10503,-21.5143,-12.8594,-22.3212,-12.7959,17.1324,1.05117,-0.806899,-0.0634175,15287.4,-21.7084,-12.9122,0
10511,-16.4517,-12.6384,0,-12.7959,632.828,27.6241,-16.4517,0.157575,15183.7,-0.449906,-13.213,0
10521,-6.18967,-12.8146,0,-12.7959,1026.2,-17.6271,-6.18967,-0.0186952,15055.4,-0.503225,-13.3938,0
10530,-0.690302,-13.2296,0,-12.7959,611.041,-46.1083,-0.690302,-0.43367,14952.1,-0.373281,-13.2322,0
10540,-0.455778,-13.2401,0,-12.7959,23.4524,-1.04868,-0.455778,-0.444157,14893.1,-0.166383,-13.2704,0
10549,-0.438249,-13.2492,0,-12.7959,1.94774,-1.00781,-0.438249,-0.453227,14863.6,-0.179306,-13.2773,0
10560,-0.423014,-13.2425,0,-12.7959,1.38494,0.602618,-0.423014,-0.446599,14845.9,-0.18823,-13.2506,0
10568,-0.412075,-13.2386,0,-12.7959,1.36742,0.489465,-0.412075,-0.442683,14829.5,-0.265009,-13.2858,0
10580,-0.390361,-13.2213,0,-12.7959,1.8095,1.4451,-0.390361,-0.425342,14810.2,-0.231668,-13.2015,0
10588,-0.374773,-13.2084,0,-12.7959,1.94854,1.60573,-0.374773,-0.412496,14790.3,-0.271524,-13.1976,0
10600,-0.372785,-13.1966,0,-12.7959,0.165627,0.983963,-0.372785,-0.400688,14775.5,-0.245618,-13.2172,0
10608,-0.37098,-13.1751,0,-12.7959,0.225663,2.69599,-0.37098,-0.37912,14767.6,-0.301293,-13.1573,0
10620,-0.386765,-13.1551,0,-12.7959,-1.31543,1.6622,-0.386765,-0.359174,14763.4,-0.45498,-13.1324,0
10628,-0.40504,-13.1455,0,-12.7959,-2.28443,1.20565,-0.40504,-0.349529,14759.4,-0.407123,-13.1682,0
10640,-0.405839,-13.1453,0,-12.7959,-0.0665111,0.0153002,-0.405839,-0.349345,14754.2,-0.397621,-13.0399,0
10648,-0.406149,-13.1508,0,-12.7959,-0.0388624,-0.686503,-0.406149,-0.354837,14746,-0.423776,-13.0541,0
10660,-0.40061,-13.171,0,-12.7959,0.46163,-1.68588,-0.40061,-0.375068,14732.5,-0.236611,-13.2141,0
10668,-0.399386,-13.1903,0,-12.7959,0.152961,-2.40982,-0.399386,-0.394346,14712.8,-0.377937,-13.2084,0
10680,-0.399343,-13.1911,0,-12.7959,0.00359308,-0.0675027,-0.399343,-0.395156,14690.6,-0.391859,-13.2504,0
10688,-0.400739,-13.1897,0,-12.7959,-0.174554,0.176333,-0.400739,-0.393746,14673.3,-0.393637,-13.1129,0
10700,-0.43369,-13.1537,0,-12.7959,-2.74591,2.99561,-0.43369,-0.357798,14664.6,-0.468655,-13.1529,0
10708,-0.461846,-13.062,0,-12.7959,-3.51941,11.4694,-0.461846,-0.266043,14660.8,-0.470159,-12.9915,0
10720,-0.465865,-12.9904,0,-12.7959,-0.334926,5.96296,-0.465865,-0.194488,14656.7,-0.608843,-12.9718,0
10728,-0.470624,-12.9678,0,-12.7959,-0.594898,2.83356,-0.470624,-0.17182,14649.8,-0.521763,-12.9463,0
10740,-0.493833,-12.9494,0,-12.7959,-1.93407,1.52851,-0.493833,-0.153477,14641.4,-0.409434,-12.9188,0
10752,-0.495258,-12.9486,0,-12.7959,-0.11876,0.0672163,-0.495258,-0.152671,14634.4,-0.358859,-12.9607,0
10760,-0.470488,-12.9511,0,-12.7959,3.09622,-0.309922,-0.470488,-0.15515,14629,-0.544042,-12.9135,0
10772,-0.46835,-12.9607,0,-12.7959,0.178218,-0.801211,-0.46835,-0.164765,14623.7,-0.472495,-12.9627,0
10782,-0.464647,-13.0558,0,-12.7959,0.370262,-9.50575,-0.464647,-0.259822,14618.5,-0.448624,-13.3277,0
10794,-0.480314,-13.186,0,-12.7959,-1.3056,-10.8553,-0.480314,-0.390085,14614.3,-0.460558,-13.4009,0
10800,-0.46742,-13.2214,0,-12.7959,2.14906,-5.89091,-0.46742,-0.425431,14611.3,-0.501096,-13.2677,0
10812,-0.452295,-13.2306,0,-12.7959,1.26044,-0.769422,-0.452295,-0.434664,14609.7,-0.577322,-13.1946,0
10820,-0.425403,-13.2397,0,-12.7959,3.36149,-1.13157,-0.425403,-0.443716,14609.7,-0.297125,-13.2216,0
10832,-0.356054,-13.2462,0,-12.7959,5.77904,-0.545995,-0.356054,-0.450268,14611.3,-0.271002,-13.2635,0
10840,-0.324061,-13.2499,0,-12.7959,3.99914,-0.461044,-0.324061,-0.453957,14614.9,-0.385296,-13.2412,0
10852,-0.315095,-13.2693,0,-12.7959,0.747185,-1.6163,-0.315095,-0.473352,14620.8,-0.309171,-13.3374,0
10860,-0.326801,-13.2802,0,-12.7959,-1.46324,-1.35755,-0.326801,-0.484213,14627.1,-0.363801,-13.3847,0
10872,-0.338484,-13.2955,0,-12.7959,-0.973561,-1.27501,-0.338484,-0.499513,14631.6,-0.273072,-13.2955,0
10880,-0.341055,-13.3063,0,-12.7959,-0.321423,-1.35194,-0.341055,-0.510328,14634.5,-0.345795,-13.2675,0
10892,-0.360705,-13.305,0,-12.7959,-1.63754,0.102242,-0.360705,-0.509101,14637.4,-0.395941,-13.3087,0
10900,-0.361821,-13.3071,0,-12.7959,-0.139461,-0.257814,-0.361821,-0.511164,14640.5,-0.430005,-13.3816,0
10912,-0.361507,-13.3072,0,-12.7959,0.026161,-0.0102882,-0.361507,-0.511287,14643.5,-0.252235,-13.5029,0
10920,-0.352839,-13.3084,0,-12.7959,1.08354,-0.146789,-0.352839,-0.512462,14646.7,-0.359231,-13.315,0
10932,-0.3231,-13.32,0,-12.7959,2.47825,-0.963979,-0.3231,-0.524029,14651.7,-0.303029,-13.247,0
10940,-0.308404,-13.3217,0,-12.7959,1.83692,-0.214865,-0.308404,-0.525748,14659.5,-0.296621,-13.2392,0
10952,-0.307918,-13.3226,0,-12.7959,0.0405218,-0.0771479,-0.307918,-0.526674,14670.1,-0.0948384,-13.4204,0
10960,-0.311329,-13.3437,0,-12.7959,-0.426352,-2.63037,-0.311329,-0.547717,14683.9,-0.230038,-13.5416,0
10972,-0.336198,-13.3715,0,-12.7959,-2.07239,-2.31711,-0.336198,-0.575522,14702.4,-0.4232,-13.315,0
10980,-0.359325,-13.3706,0,-12.7959,-2.89093,0.101447,-0.359325,-0.574711,14724.8,-0.388473,-13.4175,0
10992,-0.37077,-13.3697,0,-12.7959,-0.953742,0.0776033,-0.37077,-0.573779,14748,-0.353375,-13.5146,0
11004,-0.371512,-13.372,0,-12.7959,-0.0618511,-0.193091,-0.371512,-0.576097,14768.4,-0.334001,-13.3475,0
11012,-0.371055,-13.3721,0,-12.7959,0.0571193,-0.00895875,-0.371055,-0.576168,14784.6,-0.412329,-13.3326,0
11024,-0.360319,-13.3731,0,-12.7959,0.89469,-0.0807379,-0.360319,-0.577137,14799.9,-0.265972,-13.6229,0
11032,-0.353828,-13.3748,0,-12.7959,0.811317,-0.214008,-0.353828,-0.578849,14819.6,-0.412246,-13.3777,0
11044,-0.347267,-13.401,0,-12.7959,0.54679,-2.18228,-0.347267,-0.605037,14841.8,-0.318422,-13.2505,0
11052,-0.340626,-13.4027,0,-12.7959,0.830144,-0.215729,-0.340626,-0.606762,14860.8,-0.36452,-13.5161,0
11064,-0.344273,-13.4018,0,-12.7959,-0.303951,0.0709523,-0.344273,-0.605911,14876.9,-0.37481,-13.4551,0
11072,-0.342754,-13.3872,0,-12.7959,0.189887,1.83221,-0.342754,-0.591253,14896.7,-0.305356,-13.2617,0
11084,-0.335856,-13.3193,0,-12.7959,0.574822,5.65426,-0.335856,-0.523402,14924,-0.267364,-13.2451,0
11092,-0.332708,-13.2882,0,-12.7959,0.393548,3.89293,-0.332708,-0.492259,14954.4,-0.358722,-13.2744,0
11104,-0.34644,-13.2857,0,-12.7959,-1.14436,0.207841,-0.34644,-0.489765,14980.7,-0.352701,-13.2529,0
11112,-0.404417,-13.2805,0,-12.7959,-7.24713,0.65571,-0.404417,-0.484519,15001.3,-0.656508,-13.288,0
11124,-0.463715,-13.2765,0,-12.7959,-4.94151,0.32814,-0.463715,-0.480581,15018.8,-0.51464,-13.3616,0
11132,-0.489539,-13.3068,0,-12.7959,-3.22799,-3.78203,-0.489539,-0.510838,15035,-0.473465,-13.4533,0
11144,-0.497754,-13.3091,0,-12.7959,-0.684576,-0.189745,-0.497754,-0.513115,15051,-0.519542,-13.2028,0
11152,-0.494629,-13.3451,0,-12.7959,0.390653,-4.50834,-0.494629,-0.549181,15067.7,-0.721667,-13.4749,0
11166,-0.485385,-13.3376,0,-12.7959,0.660252,0.54016,-0.485385,-0.541619,15086.1,-0.461246,-13.2814,0
11174,-0.481395,-13.3156,0,-12.7959,0.498744,2.74581,-0.481395,-0.519652,15105.4,-0.41255,-13.3079,0
